Ngày,Loại,Hạng mục,Diễn giải,Số tiền,Người thực hiện,Đối tượng,Dạng đối tượng,Tài khoản,Tài khoản liên quan,Mã giao dịch,Chứng từ
21/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Bé Tân,4.768.600,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,Tiền mặt,,20251021-016,
21/10/2025,Chi,Chi phí Sản xuất chung,Mua 1 bao 25kg phụ gia bạch tuộc Thái (vì phụ gia nhật không về kịp),7.000.000,Trang,Khác,Khác,TK Sơn,,20251021-017,
21/10/2025,Thu,Doanh thu Bán hàng,Anh Hoàng thanh toán công nợ,248.000,Trang,MR HOÀNG - NHA TRANG,KL,Tk Ni,,20251021-018,
21/10/2025,Thu,Doanh thu Bán hàng,Huyền Trang thanh toán công nợ,2.550.000,Trang,MS HUYỀN TRANG - NT,KL,Tk Ni,,20251021-019,
21/10/2025,Thu,Doanh thu Bán hàng,(tran thi thao trang) Kin sushi thanh toán công nợ,4.135.950,Trang,KIN SUSHI - LÂM ĐỒNG,KL,Tk Ni,,20251021-020,
21/10/2025,Thu,Doanh thu Bán hàng,Anh Bắc Trương Định tt công nợ 26/9+13/10,13.422.800,Trang,"MR BẮC - TRƯƠNG ĐỊNH, HN",KL,Tk Ni,,20251021-021,
21/10/2025,Thu,Doanh thu Bán hàng,Anh Hợp đà nẵng thanh toán bill công nợ,3.900.000,Trang,MR HỢP - ĐÀ NẴNG,KL,Tk Ni,,20251021-022,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Tuna Saku A,11.022.000,Trang,MS GIANG- CẦN THƠ,KL,TK KN,,20251021-023,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Vẹm Xanh Tách Vỏ ( PE),4.760.000,Trang,CT TNHH ĐT TS PHÚ THỊNH,NPP,TK KN,,20251021-024,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako + phí vận chuyển,1.574.600,Trang,MS TUYỀN- THỦ ĐỨC,KL,TK KN,,20251021-025,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Ống + Bạch tuộc tako + Tuna Saku A + Râu bạch tuộc + Tôm Thẻ Lột + Bạch tuộc LSNC 30-50 + Vẹm Xanh Tách Vỏ ( PE) + Cá Cờ Kiếm Saku,2.792.600,Trang,NH UNI SUSHI,NH,TK KN,,20251021-026,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako + Nang roll + Tuna Saku A,2.426.300,Trang,CT TNHH NH NAM SAN F&B (SUSHI NOWZOON),NH,TK KN,,20251021-027,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tươi + Chả cá,13.792.350,Trang,CT TNHH MTV TM DV HH TP PHÚ QUỐC (ANH THỰC-PQ),NPP,TK KN,,20251021-028,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Chả cá + Tuna loin 3-5,10.373.450,Trang,CT TNHH VẠN QUANG FOOD,NPP,TK KN,,20251021-029,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng sụn xương cá kiếm,1.350.000,Trang,KIM THẢO - PY,KL,TK KN,,20251021-030,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,3.900.000,Trang,MR HỢP - ĐÀ NẴNG,KL,TK KN,,20251021-031,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A + tuna saku + Bạch tuộc tako,2.100.000,Trang,MS DƯƠNG MINH LÝ- QUẢNG NINH,KL,TK KN,,20251021-032,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Nang sushi Sashimi (160g/ khay) + Bạch tuộc tako,2.017.026,Trang,"CT TNHH TISM & CO ( MR NAM- LA THÀNH,HN)",NH,TK KN,,20251021-033,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Chả cá,4.491.600,Trang,CT TNHH VẠN QUANG FOOD,NPP,TK KN,,20251021-034,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Tako mix,3.125.000,Trang,NH TAKO IKA- SG,NH,TK KN,,20251021-035,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Loin kiếm,3.692.000,Trang,CT KYOTO YAKINIKU - A CHÂU - DN,KL,TK KN,,20251021-036,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A + Bạch tuộc tươi + Bạch tuộc tươi,21.705.500,Trang,CT TNHH PGF ASIA- SG,NPP,TK KN,,20251021-037,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna loin 3-5 + tuna saku + Bạch tuộc tako + Mực Nang 500-800 + Kiếm steak + Chả cá,64.955.700,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251021-038,
21/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng nhum AB 200g/khay + Trứng nhum AB 200g/khay,116.100.000,Trang,CT TNHH OCEAN LINK VIỆT NHẬT,NPP,TK KN,,20251021-039,
21/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Sò Lông nguyên liệu,12.000.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Nợ NCC,,20251021-040,
21/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng tuna saku,16.195.000,Trang,CT TRƯỜNG THẢO - PY (TRƯỜNG),NCC,TK Nợ NCC,,20251021-041,
20/10/2025,Thu,Doanh thu Bán hàng,CTY SHIZEN FOOD TT TIEN HANG T10/2025 (TT công nợ),23.436.000,Trang,CT TNHH MTV SHIZEN FOOD,NPP,TCB CTY,,20251020-001,
20/10/2025,Thu,Doanh thu Bán hàng,Meat And Fish ck tien coc nhim bien (TT công nợ),98.640.000,Trang,CT TNHH MEAT AND FISH,NPP,TCB CTY,,20251020-002,
20/10/2025,Thu,Doanh thu Bán hàng,"Marusei thanh toan Eco HD 1034, 1060, 1076 (tt công nợ)",20.148.840,Trang,CT MARUSEI - SG,NPP,TCB CTY,,20251020-003,
20/10/2025,Thu,Doanh thu Bán hàng,Vạn Quang TT công nợ tháng 9 phần unc,112.947.420,Trang,CT TNHH VẠN QUANG FOOD,NPP,TCB CTY,,20251020-004,
20/10/2025,Thu,Doanh thu Bán hàng,NTP TT CA NGU 1 110 1310 (Anh Tình tt công nợ),4.095.000,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TCB CTY,,20251020-005,
20/10/2025,Chi,Lương thưởng,"Quà 20/10 cho chị em phụ nữ xưởng: 100k/người: Trang, Hiền, Sa, Ly, Duyên, Lý, Phượng, Dư, Nở, Thảo, Hiền, Luyến, Bình, Thy, Thủy,  Ngợi, Lệ, Trâm Anh, Phương",1.900.000,Trang,Khác,Khác,Tiền mặt,,20251020-006,
20/10/2025,Chi,Vận chuyển,Thanh toán tiền ship khu vực HN 01-09/10,1.841.000,Trang,Khác,Khác,Tiền mặt,,20251020-007,
20/10/2025,Thu,Doanh thu Bán hàng,A Thống võ gia tt công nợ,7.781.000,Trang,CT TNHH TM THỰC PHẨM VÕ GIA (MR THỐNG),NH,Tiền mặt,,20251020-008,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Bé Tân,7.781.000,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,Tiền mặt,,20251020-009,
20/10/2025,Chi,Vận chuyển,Đổ xăng xe tải,840.017,Trang,Khác,Khác,Tiền mặt,,20251020-010,
20/10/2025,Thu,Doanh thu Bán hàng,Võ Cảnh thanh toán công nợ,2.838.000,Trang,CT TNHH TM THỰC PHẨM VÕ GIA (MR THỐNG),NH,Tiền mặt,,20251020-011,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chả cá Trí,2.838.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,Tiền mặt,,20251020-012,
20/10/2025,Thu,Doanh thu Bán hàng,Uni sushi thanh toán công nợ đến hết 18/10,4.814.000,Trang,NH UNI SUSHI,NH,Tiền mặt,,20251020-013,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chả cá Trí,4.814.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,Tiền mặt,,20251020-014,
20/10/2025,Thu,Doanh thu Bán hàng,Chị Lan nha trang thanh toán công nợ,1.480.000,Trang,MS LAN - NT,KL,Tiền mặt,,20251020-015,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chả cá Trí,1.480.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,Tiền mặt,,20251020-016,
20/10/2025,Thu,Doanh thu Bán hàng,Vạn quang thanh toán công nợ t9 phần cá nhân,5.329.718,Trang,CT TNHH VẠN QUANG FOOD,NPP,Tiền mặt,,20251020-017,
20/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 2 thùng nhum con + 3  thùng sò lông NL chị Phúc gưi,650.000,Trang,Khác,Khác,Tiền mặt,,20251020-018,
20/10/2025,Chi,Vận chuyển,Gửi 2 thùng xe tài thắng cho Phương HN,500.000,Trang,Khác,Khác,Tiền mặt,,20251020-019,
20/10/2025,Chi,Chi phí Sản xuất chung,Mua 15 bao đá bi,345.000,Trang,Khác,Khác,Tiền mặt,,20251020-020,
20/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 8 thùng bạch tuộc chị Phạm Thị Lợi gửi,1.150.000,Trang,Khác,Khác,Tiền mặt,,20251020-021,
20/10/2025,Chi,Chi phí nguyên vật liệu,Xe ba gác chở 8 thùng tuộc từ xe về xưởng,70.000,Trang,Khác,Khác,Tiền mặt,,20251020-022,
20/10/2025,Chi,Vận chuyển,Gửi 1 thùng cho chị Giang CT,150.000,Trang,Khác,Khác,Tiền mặt,,20251020-023,
20/10/2025,Chi,Vận chuyển,Gửi 10 thùng cho DPN,1.000.000,Trang,Khác,Khác,Tiền mặt,,20251020-024,
20/10/2025,Thu,Doanh thu Bán hàng,Sushi Garden Nguyễn Trãi tt công nợ,1.440.000,Trang,SS GARDEN NGUYỄN TRÃI,NH,TK Dung,,20251020-025,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị PHạm Thị Lợi,75.655.000,Trang,NCC PHẠM THỊ LỢI - PHÚ QUÝ,NCC,TK Sơn,,20251020-026,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Võ Thị Thắm - phú quý,19.000.000,Trang,NCC VÕ THỊ THẮM - PHÚ QUÝ,NCC,TK Sơn,,20251020-027,
20/10/2025,Chi,Chi phí Sản xuất chung,Sơn Mua đá gel,1.575.000,Trang,Khác,Khác,TK Sơn,,20251020-028,
20/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Phúc,20.150.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Sơn,,20251020-029,
20/10/2025,Chi,Chi phí nguyên vật liệu,CK tiền mua tôm: 15*175+3*140,3.045.000,Trang,Khác,Khác,Tk Ngợi,,20251020-030,
20/10/2025,Chi,Chi phí khác,Thanh toán tiền anh Thi sửa kho,800.000,Trang,Khác,Khác,Tk Ngợi,,20251020-031,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,6.250.000,Trang,CT MARUSEI - SG,NPP,TK KN,,20251020-032,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,6.250.000,Trang,CT MARUSEI - ĐN,NPP,TK KN,,20251020-033,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,4.823.600,Trang,CT DELMAR VN - (C HƯƠNG VOV),KL,TK KN,,20251020-034,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,5.888.000,Trang,"MR BẮC - TRƯƠNG ĐỊNH, HN",KL,TK KN,,20251020-035,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Nang sushi Sashimi (160g/ khay),1.050.000,Trang,"MR DUY - VĂN CAO, HN",KL,TK KN,,20251020-036,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,2.047.500,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TK KN,,20251020-037,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Râu bạch tuộc + Tuna Saku A + Hàu Nhật Hyogo đông lạnh nguyên vỏ size M (9-11 con/kg) + Bạch tuộc LSNC 30-50 + Vẹm Xanh Tách Vỏ ( PE),1.780.000,Trang,NH UNI SUSHI,NH,TK KN,,20251020-038,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,9.398.268,Trang,CT TNHH NGUYÊN PHƯƠNG,NPP,TK KN,,20251020-039,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,3.937.500,Trang,CT TNHH SAKURA SUSHI,NH,TK KN,,20251020-040,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,2.250.000,Trang,MR THIÊN SS- NHA TRANG,NH,TK KN,,20251020-041,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Vẹm Xanh Tách Vỏ ( PE),5.332.000,Trang,CT TNHH SƠN MAI VỊ BIỂN (MR NGỌC-NHA TRANG),NPP,TK KN,,20251020-042,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc,1.440.000,Trang,SS GARDEN NGUYỄN TRÃI,NH,TK KN,,20251020-043,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc,1.440.000,Trang,SS GARDEN NGUYỄN TRÃI,NH,TK KN,,20251020-044,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc,3.622.500,Trang,NH QUẢNG NINH- CS2,NH,TK KN,,20251020-045,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku,521.500,Trang,MR THÁI - HN,KL,TK KN,,20251020-046,
20/10/2025,KN,Doanh thu bán hàng,Giao hàng Nhum nguyên con (đvt: con) + Kiếm steak + Chả cá + Mực Nang 500-800,54.115.200,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251020-047,
20/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1up + Bạch tuộc tươi,75.655.000,Trang,NCC PHẠM THỊ LỢI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251020-048,
20/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum hũ,19.040.000,Trang,NCC VÕ THỊ THẮM - PHÚ QUÝ,NCC,TK Nợ NCC,,20251020-049,
19/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Kiếm steak + Cá Cờ Kiếm Saku,2.594.500,Trang,CT TNHH DV TOTORO VN (MS HẰNG - ĐÀ NẴNG),NH,TK KN,,20251019-001,
19/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,15.655.000,Trang,CT TNHH TM THỰC PHẨM VÕ GIA (MR THỐNG),NH,TK KN,,20251019-002,
19/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc + Tuna Saku A,2.345.000,Trang,MR HIỆP- BẮC GIANG,KL,TK KN,,20251019-003,
19/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Sò Lông nguyên liệu + Nhum nguyên con (đvt: con),14.150.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Nợ NCC,,20251019-004,
18/10/2025,Thu,Doanh thu Bán hàng,"Namsan TT công nợ T8,2025",10.000.000,Trang,CT TNHH NH NAM SAN F&B (SUSHI NOWZOON),NH,TCB CTY,,20251018-001,
18/10/2025,Thu,Doanh thu Bán hàng,CT TNHH KIWAMI VIET NAM chuyen tien thanh toan hd 1079 công nợ,3.417.750,Trang,CT TNHH KIWAMI VN - MR TUẤN - NT,KL,TCB CTY,,20251018-002,
18/10/2025,Thu,Doanh thu Bán hàng,Naked Foods thanh toan nguyen lieu Eco công nợ,2.331.000,Trang,NAKED FOODS QUẬN 3,NH,TCB CTY,,20251018-003,
18/10/2025,Thu,Doanh thu Bán hàng,CTY VO GIA TT HD 1031 CHO CTY ECO O RGANIC-181025 công nợ,8.370.000,Trang,CT TNHH TM THỰC PHẨM VÕ GIA (MR THỐNG),NH,TCB CTY,,20251018-004,
18/10/2025,Chi,Chi phí Sản xuất chung,Mua nước rửa chén + Vim vệ sinh cho xưởng,158.000,Trang,Khác,Khác,Tiền mặt,,20251018-005,
18/10/2025,Chi,Chi phí khác,Mua 25 đôi găng tay cao su,295.000,Trang,Khác,Khác,Tiền mặt,,20251018-006,
18/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 3 thùng nang Truyền gửi xe Ngọc Phát,420.000,Trang,Khác,Khác,Tiền mặt,,20251018-007,
18/10/2025,Thu,Doanh thu Bán hàng,Anh Đỗ Xuân Nha Trang thanh toán công nợ,18.566.000,Trang,CT TNHH SX-TM THIÊN ÂN PHÁT (MR ĐỖ XUÂN-NT),KL,Tiền mặt,,20251018-008,
18/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa,18.566.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251018-009,
18/10/2025,Thu,Doanh thu Bán hàng,Chị Giang cần thơ thanh toán công nợ,11.460.000,Trang,MS GIANG- CẦN THƠ,KL,Tiền mặt,,20251018-010,
18/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa,11.460.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251018-011,
18/10/2025,Thu,Doanh thu Bán hàng,Anh Hiệp bắc giang tt công nợ,4.690.000,Trang,MR HIỆP- BẮC GIANG,KL,Tiền mặt,,20251018-012,
18/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa,4.690.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251018-013,
18/10/2025,Thu,Doanh thu Bán hàng,Anh Hiệp bắc giang tt công nợ,2.345.000,Trang,MR HIỆP- BẮC GIANG,KL,Tiền mặt,,20251018-014,
18/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa,2.345.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251018-015,
18/10/2025,Chi,Chi phí khác,Thanh toán tiền mr Hoàn + Sơn tiếp khách DPN tại nhà hàng Bé Tân,1.456.707,Trang,Khác,Khác,Tiền mặt,,20251018-016,
18/10/2025,Chi,Vận chuyển,Thanh toán tiền Grab 4t * 70k + 5t Việt Nhật *50k,630.000,Trang,Khác,Khác,Tiền mặt,,20251018-017,
18/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 2 thùng nhum nguyên con chị Phúc gửi,300.000,Trang,Khác,Khác,Tiền mặt,,20251018-018,
18/10/2025,Chi,Chi phí nguyên vật liệu,"ngày 6/10, Sơn nhận 1 thùng nhum nguyên con chị Phúc gửi 600 con",60.000,Trang,Khác,Khác,Tiền mặt,,20251018-019,
18/10/2025,Chi,Chi phí khác,Sơn mua đá gel: 22kg *5k,110.000,Trang,Khác,Khác,Tiền mặt,,20251018-020,
18/10/2025,Chi,Chi phí khác,Đưa cô Dư tiền ăn tuần tiếp theo,1.500.000,Trang,Khác,Khác,Tiền mặt,,20251018-021,
18/10/2025,Chi,Chi phí Sản xuất chung,Mua 16 bao đá bi,368.000,Trang,Khác,Khác,Tiền mặt,,20251018-022,
18/10/2025,Chi,Chi phí Sản xuất chung,Mua 15 bao đá bi (chiều),345.000,Trang,Khác,Khác,Tiền mặt,,20251018-023,
18/10/2025,Chi,Vận chuyển,Gửi 1 thùng cho chị Hằng DN,50.000,Trang,Khác,Khác,Tiền mặt,,20251018-024,
18/10/2025,Chi,Vận chuyển,Gửi 1 thùng cho Marusei DN,50.000,Trang,Khác,Khác,Tiền mặt,,20251018-025,
18/10/2025,Chi,Chi phí nguyên vật liệu,Gửi 1 thùng vỏ khay nhum cho Đặng lý sơn,120.000,Trang,Khác,Khác,Tiền mặt,,20251018-026,
18/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Phúc,38.500.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Sơn,,20251018-027,
18/10/2025,Thu,Doanh thu Bán hàng,Anh Hợp đà nẵng thanh toán bill công nợ,3.900.000,Trang,MR HỢP - ĐÀ NẴNG,KL,Tk Ni,,20251018-028,
18/10/2025,Thu,Doanh thu Bán hàng,Anh Hoàng Vũ thanh toán công nợ,3.770.000,Trang,MR HOÀNG VŨ - SG,KL,Tk Ni,,20251018-029,
18/10/2025,Thu,Doanh thu Bán hàng,Anh Đô thanh toán công nợ,10.237.500,Trang,MR ĐÔ - SG,KL,Tk Ni,,20251018-030,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako + Bạch tuộc tako,3.287.600,Trang,CT DELMAR VN - (C HƯƠNG VOV),KL,TK KN,,20251018-031,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,3.623.025,Trang,NH QUẢNG NINH-CS3,NH,TK KN,,20251018-032,
18/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Mực Nang 500-800,25.726.000,Trang,CT HOÀN TRUYỀN,NCC,TK Nợ NCC,,20251018-033,
18/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi + Bạch tuộc tươi (hàng đỏ),112.550.000,Trang,NCC CHỊ GÁI - VĨNH TRƯỜNG,NCC,TK Nợ NCC,,20251018-034,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Loin kiếm,5.924.500,Trang,CT TNHH UMEYAKIA (MR NHÂN- THE VIEW ĐÀ NẴNG),NH,TK KN,,20251018-035,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Loin kiếm,6.089.000,Trang,CT TNHH TM DV ONE MOREANH (MR TUẤN NGHĨA- ĐÀ NẴNG),NH,TK KN,,20251018-036,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna loin 3-5,7.936.500,Trang,CT THỰC PHẨM NGÀY MỚI,NPP,TK KN,,20251018-037,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tươi,10.237.500,Trang,MR ĐÔ - SG,KL,TK KN,,20251018-038,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng nhum AB 200g/khay + Trứng nhum AB 200g/khay,116.100.000,Trang,CT TNHH OCEAN LINK VIỆT NHẬT,NPP,TK KN,,20251018-039,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Chả cá,2.550.000,Trang,MS HUYỀN TRANG - NT,KL,TK KN,,20251018-040,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,3.080.500,Trang,CT CP TẬP ĐOÀN DU THUYỀN- NHA TRANG,NH,TK KN,,20251018-041,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc + Tuna Saku A + Bánh Takoyaki + Bạch tuộc LSNC 30-50,1.650.000,Trang,NH UNI SUSHI,NH,TK KN,,20251018-042,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc + Tuna Saku A + Bánh Takoyaki + Bạch tuộc LSNC 30-50,1.650.000,Trang,NH UNI SUSHI,NH,TK KN,,20251018-043,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Nang roll + Tuna Saku A + Bạch tuộc tako,2.884.700,Trang,CT TNHH NH NAM SAN F&B (SUSHI NOWZOON),NH,TK KN,,20251018-044,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Trứng Nhum AA 200g/khay,564.000,Trang,NH NAGI 2 - GÒ VẤP,NH,TK KN,,20251018-045,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,3.900.000,Trang,MR HỢP - ĐÀ NẴNG,KL,TK KN,,20251018-046,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Tuna Saku A,489.500,Trang,MR THUẬN- SG (NOWZOON),KL,TK KN,,20251018-047,
18/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,6.200.000,Trang,CT DELMAR VN - (C HƯƠNG VOV),KL,TK KN,,20251018-048,
18/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1up + Bạch tuộc tươi,5.050.500,Trang,NCC KIM DUNG - NINH HÒA,NCC,TK Nợ NCC,,20251018-049,
18/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum nguyên con (đvt: con),6.000.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Nợ NCC,,20251018-050,
18/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Chả cá,16.800.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,TK Nợ NCC,,20251018-051,
18/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Phí gia công + Tuna loin 5up + Tuna loin 3-5,128.343.600,Trang,CÔNG TY TNHH EBT SÀI GÒN,NCC,TK Nợ NCC,,20251018-052,
17/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ EBT SG nhập loin 5up (hđ số 6),103.950.000,Trang,CÔNG TY TNHH EBT SÀI GÒN,NCC,Vay tin dung,,20251017-001,
17/10/2025,Chi,Chuyển nội bộ,Rút tiền tk công ty,20.000.000,Trang,Nội Bộ,Nội Bộ,TCB CTY,,20251017-002,
17/10/2025,Chi,Chi phí khác,Cty Eco Organic thanh toan Thaco Khánh hòa: tiền bảo dưỡng xe Mazda,2.005.521,Trang,Khác,Khác,TCB CTY,,20251017-003,
17/10/2025,Thu,Doanh thu Bán hàng,PHAM XUAN THANH chuyen tien trung nhum công nợ,1.417.500,Trang,CT TNHH SƠN BA (MR THÀNH VIN),KL,TCB CTY,,20251017-004,
17/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan tien mua hang cho Nguyen Thi Hong Son TT công nợ,4.154.000,Trang,NCC NHUM - SON - NINH HÒA,NCC,TCB CTY,,20251017-005,
17/10/2025,Chi,Chi phí khác,Góp vốn vào dự án nuôi nhum (thanh toan hoa don so 66 cho Nguyen Van Ngo),5.933.110,Trang,Khác,Khác,TCB CTY,,20251017-006,
17/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan tien mua hang cho Nguyen Thi Kim Dung TT công nợ,48.815.000,Trang,NCC KIM DUNG - NINH HÒA,NCC,TCB CTY,,20251017-007,
17/10/2025,Thu,Doanh thu Bán hàng,Nam anh foods ck hd 1083 công nợ,10.527.840,Trang,CT TNHH MTV TM NAM ANH FOODS (MR VINH- ĐÀ NẴNG),KL,TCB CTY,,20251017-008,
17/10/2025,Thu,Doanh thu Bán hàng,Delmar VN TT tien hang Cty Eco Orga nic Nha Trang công nợ,11.584.080,Trang,CT DELMAR VN - (C HƯƠNG VOV),KL,TCB CTY,,20251017-009,
17/10/2025,Chi,Chi phí khác,Gửi hợp đồng cho Lê Công và Meat,30.000,Trang,Khác,Khác,Tiền mặt,,20251017-010,
17/10/2025,Thu,Chuyển nội bộ,Rút tiền tk công ty,20.000.000,Trang,Nội Bộ,Nội Bộ,Tiền mặt,,20251017-011,
17/10/2025,Chi,Chi phí khác,Thanh toán tiền lãi khoản vay 250tr tên mr Hoàn,2.500.000,Trang,Khác,Khác,Tiền mặt,,20251017-012,
17/10/2025,Thu,Doanh thu Bán hàng,Thanh Thảo thanh toán công nợ,2.600.000,Trang,MS THANH THẢO- SG,KL,Tiền mặt,,20251017-013,
